hour_label,location_name,latitude,longitude,severity,congestion_ratio,speed_reduction,current_speed,free_flow_speed,road_closure,current_travel_time,free_flow_travel_time,confidence,frc,speed_reduction_pct,new_severity,new_severity_logical,total_pois,pois_fetched,ACCESS_GATEWAY,ADMINISTRATIVE_DIVISION,ADVENTURE_SPORTS_VENUE,AGRICULTURE,AIRPORT,AMUSEMENT_PARK,AUTOMOTIVE_DEALER,BANK,BEACH,BUILDING_POINT,BUSINESS_PARK,CAFE_PUB,CAMPING_GROUND,CAR_WASH,CASH_DISPENSER,CASINO,CINEMA,CITY_CENTER,CLUB_ASSOCIATION,COLLEGE_UNIVERSITY,COMMERCIAL_BUILDING,COMMUNITY_CENTER,COMPANY,COURTHOUSE,CULTURAL_CENTER,DENTIST,DEPARTMENT_STORE,DOCTOR,ELECTRIC_VEHICLE_STATION,EMBASSY,EMERGENCY_MEDICAL_SERVICE,ENTERTAINMENT,EXCHANGE,EXHIBITION_CONVENTION_CENTER,FERRY_TERMINAL,FIRE_STATION_BRIGADE,FRONTIER_CROSSING,FUEL_FACILITIES,GEOGRAPHIC_FEATURE,GOLF_COURSE,GOVERNMENT_OFFICE,HEALTH_CARE_SERVICE,HELIPAD_HELICOPTER_LANDING,HOLIDAY_RENTAL,HOSPITAL_POLYCLINIC,HOTEL_MOTEL,ICE_SKATING_RINK,IMPORTANT_TOURIST_ATTRACTION,INDUSTRIAL_BUILDING,LEISURE_CENTER,LIBRARY,MANUFACTURING_FACILITY,MARINA,MARKET,MEDIA_FACILITY,MILITARY_INSTALLATION,MOTORING_ORGANIZATION_OFFICE,MOUNTAIN_PASS,MUSEUM,NATIVE_RESERVATION,NIGHTLIFE,NON_GOVERNMENTAL_ORGANIZATION,OPEN_PARKING_AREA,OTHER,PARKING_GARAGE,PARK_RECREATION_AREA,PETROL_STATION,PHARMACY,PLACE_OF_WORSHIP,POLICE_STATION,PORT_WAREHOUSE_FACILITY,POST_OFFICE,PRIMARY_RESOURCE_UTILITY,PRISON_CORRECTIONAL_FACILITY,PUBLIC_AMENITY,PUBLIC_TRANSPORT_STOP,RAILWAY_STATION,RENT_A_CAR_FACILITY,RENT_A_CAR_PARKING,REPAIR_FACILITY,RESEARCH_FACILITY,RESIDENTIAL_ACCOMMODATION,RESTAURANT,RESTAURANT_AREA,REST_AREA,SCENIC_PANORAMIC_VIEW,SCHOOL,SHOP,SHOPPING_CENTER,SPORTS_CENTER,STADIUM,SWIMMING_POOL,TENNIS_COURT,THEATER,TOURIST_INFORMATION_OFFICE,TRAFFIC_LIGHT,TRAFFIC_SERVICE_CENTER,TRAFFIC_SIGN,TRAIL_SYSTEM,TRANSPORT_AUTHORITY_VEHICLE_REGISTRATION,TRUCK_STOP,VETERINARIAN,WATER_SPORT,WEIGH_STATION,WELFARE_ORGANIZATION,WINERY,ZOOS_ARBORETA_BOTANICAL_GARDEN,raw_classifications,unique_classifications,non_zero_categories
7,"Whitefield, Bangalore, Karnataka",12.9943542,77.7585209,LOW,0.88,12.12,29,33,False,1991,1749,0.999788,FRC2,12.12,HIGH,MODERATE,100,100,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0,0,0,0,0,2,0,0,4,0,4,10,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, BANK, SCHOOL, COMPANY, DOCTOR, PHARMACY, PARK_RECREATION_AREA, VETERINARIAN, HOTEL_MOTEL, GOVERNMENT_OFFICE, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, REPAIR_FACILITY, AUTOMOTIVE_DEALER, DENTIST, SHOP, OPEN_PARKING_AREA, POLICE_STATION",24,24
8,"Whitefield, Bangalore, Karnataka",12.9943542,77.7585209,MODERATE,0.7,30.3,23,33,False,2510,1749,0.999375,FRC2,30.3,SEVERE,HIGH,100,100,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0,0,0,0,0,2,0,0,4,0,4,10,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, BANK, SCHOOL, COMPANY, DOCTOR, PHARMACY, PARK_RECREATION_AREA, VETERINARIAN, HOTEL_MOTEL, GOVERNMENT_OFFICE, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, REPAIR_FACILITY, AUTOMOTIVE_DEALER, DENTIST, SHOP, OPEN_PARKING_AREA, POLICE_STATION",24,24
9,"Whitefield, Bangalore, Karnataka",12.9943542,77.7585209,MODERATE,0.78,21.88,25,32,False,2309,1804,0.999614,FRC2,21.88,HIGH,MODERATE,100,100,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0,0,0,0,0,2,0,0,4,0,4,10,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, BANK, SCHOOL, COMPANY, DOCTOR, PHARMACY, PARK_RECREATION_AREA, VETERINARIAN, HOTEL_MOTEL, GOVERNMENT_OFFICE, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, REPAIR_FACILITY, AUTOMOTIVE_DEALER, DENTIST, SHOP, OPEN_PARKING_AREA, POLICE_STATION",24,24
10,"Whitefield, Bangalore, Karnataka",12.9943542,77.7585209,MODERATE,0.76,24.24,25,33,False,2309,1749,1.0,FRC2,24.24,SEVERE,MODERATE,100,100,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0,0,0,0,0,2,0,0,4,0,4,10,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, BANK, SCHOOL, COMPANY, DOCTOR, PHARMACY, PARK_RECREATION_AREA, VETERINARIAN, HOTEL_MOTEL, GOVERNMENT_OFFICE, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, REPAIR_FACILITY, AUTOMOTIVE_DEALER, DENTIST, SHOP, OPEN_PARKING_AREA, POLICE_STATION",24,24
11,"Whitefield, Bangalore, Karnataka",12.9943542,77.7585209,MODERATE,0.73,27.27,24,33,False,2405,1749,1.0,FRC2,27.27,SEVERE,HIGH,100,100,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0,0,0,0,0,2,0,0,4,0,4,10,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, BANK, SCHOOL, COMPANY, DOCTOR, PHARMACY, PARK_RECREATION_AREA, VETERINARIAN, HOTEL_MOTEL, GOVERNMENT_OFFICE, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, REPAIR_FACILITY, AUTOMOTIVE_DEALER, DENTIST, SHOP, OPEN_PARKING_AREA, POLICE_STATION",24,24
12,"Whitefield, Bangalore, Karnataka",12.9943542,77.7585209,MODERATE,0.75,25.0,24,32,False,2405,1804,0.999614,FRC2,25.0,SEVERE,HIGH,100,100,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0,0,0,0,0,2,0,0,4,0,4,10,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, BANK, SCHOOL, COMPANY, DOCTOR, PHARMACY, PARK_RECREATION_AREA, VETERINARIAN, HOTEL_MOTEL, GOVERNMENT_OFFICE, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, REPAIR_FACILITY, AUTOMOTIVE_DEALER, DENTIST, SHOP, OPEN_PARKING_AREA, POLICE_STATION",24,24
13,"Whitefield, Bangalore, Karnataka",12.9943542,77.7585209,MODERATE,0.76,24.24,25,33,False,2309,1749,1.0,FRC2,24.24,SEVERE,MODERATE,100,100,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0,0,0,0,0,2,0,0,4,0,4,10,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, BANK, SCHOOL, COMPANY, DOCTOR, PHARMACY, PARK_RECREATION_AREA, VETERINARIAN, HOTEL_MOTEL, GOVERNMENT_OFFICE, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, REPAIR_FACILITY, AUTOMOTIVE_DEALER, DENTIST, SHOP, OPEN_PARKING_AREA, POLICE_STATION",24,24
14,"Whitefield, Bangalore, Karnataka",12.9943542,77.7585209,LOW,0.85,15.15,28,33,False,2062,1749,1.0,FRC2,15.15,HIGH,MODERATE,100,100,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0,0,0,0,0,2,0,0,4,0,4,10,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, BANK, SCHOOL, COMPANY, DOCTOR, PHARMACY, PARK_RECREATION_AREA, VETERINARIAN, HOTEL_MOTEL, GOVERNMENT_OFFICE, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, REPAIR_FACILITY, AUTOMOTIVE_DEALER, DENTIST, SHOP, OPEN_PARKING_AREA, POLICE_STATION",24,24
15,"Whitefield, Bangalore, Karnataka",12.9943542,77.7585209,MODERATE,0.75,25.0,24,32,False,2405,1804,0.999766,FRC2,25.0,SEVERE,HIGH,100,100,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0,0,0,0,0,2,0,0,4,0,4,10,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, BANK, SCHOOL, COMPANY, DOCTOR, PHARMACY, PARK_RECREATION_AREA, VETERINARIAN, HOTEL_MOTEL, GOVERNMENT_OFFICE, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, REPAIR_FACILITY, AUTOMOTIVE_DEALER, DENTIST, SHOP, OPEN_PARKING_AREA, POLICE_STATION",24,24
16,"Whitefield, Bangalore, Karnataka",12.9943542,77.7585209,LOW,0.85,15.15,28,33,False,2062,1749,1.0,FRC2,15.15,HIGH,MODERATE,100,100,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0,0,0,0,0,2,0,0,4,0,4,10,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, BANK, SCHOOL, COMPANY, DOCTOR, PHARMACY, PARK_RECREATION_AREA, VETERINARIAN, HOTEL_MOTEL, GOVERNMENT_OFFICE, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, REPAIR_FACILITY, AUTOMOTIVE_DEALER, DENTIST, SHOP, OPEN_PARKING_AREA, POLICE_STATION",24,24
17,"Whitefield, Bangalore, Karnataka",12.9943542,77.7585209,LOW,0.82,18.18,27,33,False,2138,1749,0.999745,FRC2,18.18,HIGH,MODERATE,100,100,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0,0,0,0,0,2,0,0,4,0,4,10,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, BANK, SCHOOL, COMPANY, DOCTOR, PHARMACY, PARK_RECREATION_AREA, VETERINARIAN, HOTEL_MOTEL, GOVERNMENT_OFFICE, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, REPAIR_FACILITY, AUTOMOTIVE_DEALER, DENTIST, SHOP, OPEN_PARKING_AREA, POLICE_STATION",24,24
18,"Whitefield, Bangalore, Karnataka",12.9943542,77.7585209,MODERATE,0.69,31.25,22,32,False,2624,1804,0.999194,FRC2,31.25,SEVERE,HIGH,100,100,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0,0,0,0,0,2,0,0,4,0,4,10,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, BANK, SCHOOL, COMPANY, DOCTOR, PHARMACY, PARK_RECREATION_AREA, VETERINARIAN, HOTEL_MOTEL, GOVERNMENT_OFFICE, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, REPAIR_FACILITY, AUTOMOTIVE_DEALER, DENTIST, SHOP, OPEN_PARKING_AREA, POLICE_STATION",24,24
19,"Whitefield, Bangalore, Karnataka",12.9943542,77.7585209,MODERATE,0.7,30.3,23,33,False,2510,1749,0.999645,FRC2,30.3,SEVERE,HIGH,100,100,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0,0,0,0,0,2,0,0,4,0,4,10,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, BANK, SCHOOL, COMPANY, DOCTOR, PHARMACY, PARK_RECREATION_AREA, VETERINARIAN, HOTEL_MOTEL, GOVERNMENT_OFFICE, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, REPAIR_FACILITY, AUTOMOTIVE_DEALER, DENTIST, SHOP, OPEN_PARKING_AREA, POLICE_STATION",24,24
20,"Whitefield, Bangalore, Karnataka",12.9943542,77.7585209,MODERATE,0.73,27.27,24,33,False,2405,1749,1.0,FRC2,27.27,SEVERE,HIGH,100,100,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0,0,0,0,0,2,0,0,4,0,4,10,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, BANK, SCHOOL, COMPANY, DOCTOR, PHARMACY, PARK_RECREATION_AREA, VETERINARIAN, HOTEL_MOTEL, GOVERNMENT_OFFICE, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, REPAIR_FACILITY, AUTOMOTIVE_DEALER, DENTIST, SHOP, OPEN_PARKING_AREA, POLICE_STATION",24,24
21,"Whitefield, Bangalore, Karnataka",12.9943542,77.7585209,MODERATE,0.73,27.27,24,33,False,2405,1749,1.0,FRC2,27.27,SEVERE,HIGH,100,100,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0,0,0,0,0,2,0,0,4,0,4,10,0,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, BANK, SCHOOL, COMPANY, DOCTOR, PHARMACY, PARK_RECREATION_AREA, VETERINARIAN, HOTEL_MOTEL, GOVERNMENT_OFFICE, RAILWAY_STATION, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, HOSPITAL_POLYCLINIC, GEOGRAPHIC_FEATURE, RESTAURANT, REPAIR_FACILITY, AUTOMOTIVE_DEALER, DENTIST, SHOP, OPEN_PARKING_AREA, POLICE_STATION",24,24
6,"Electronic City, Bangalore, Karnataka",12.8478071,77.6631929,LOW,1.0,0.0,27,27,False,1466,1466,1.0,FRC6,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,4,0,0,1,6,0,0,0,0,0,0,0,1,1,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,3,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RESTAURANT, CAFE_PUB, BANK, PARKING_GARAGE, STADIUM, BUSINESS_PARK, PLACE_OF_WORSHIP, SCHOOL, SPORTS_CENTER, DENTIST, SHOP, COMMERCIAL_BUILDING, OPEN_PARKING_AREA, GOVERNMENT_OFFICE, COMPANY, HOTEL_MOTEL, HOSPITAL_POLYCLINIC, COLLEGE_UNIVERSITY",18,18
7,"Electronic City, Bangalore, Karnataka",12.8478071,77.6631929,LOW,1.0,0.0,27,27,False,1466,1466,1.0,FRC6,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,4,0,0,1,6,0,0,0,0,0,0,0,1,1,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,3,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RESTAURANT, CAFE_PUB, BANK, PARKING_GARAGE, STADIUM, BUSINESS_PARK, PLACE_OF_WORSHIP, SCHOOL, SPORTS_CENTER, DENTIST, SHOP, COMMERCIAL_BUILDING, OPEN_PARKING_AREA, GOVERNMENT_OFFICE, COMPANY, HOTEL_MOTEL, HOSPITAL_POLYCLINIC, COLLEGE_UNIVERSITY",18,18
8,"Electronic City, Bangalore, Karnataka",12.8478071,77.6631929,LOW,1.0,0.0,27,27,False,1466,1466,1.0,FRC6,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,4,0,0,1,6,0,0,0,0,0,0,0,1,1,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,3,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RESTAURANT, CAFE_PUB, BANK, PARKING_GARAGE, STADIUM, BUSINESS_PARK, PLACE_OF_WORSHIP, SCHOOL, SPORTS_CENTER, DENTIST, SHOP, COMMERCIAL_BUILDING, OPEN_PARKING_AREA, GOVERNMENT_OFFICE, COMPANY, HOTEL_MOTEL, HOSPITAL_POLYCLINIC, COLLEGE_UNIVERSITY",18,18
9,"Electronic City, Bangalore, Karnataka",12.8478071,77.6631929,LOW,1.0,0.0,27,27,False,1466,1466,1.0,FRC6,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,4,0,0,1,6,0,0,0,0,0,0,0,1,1,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,3,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RESTAURANT, CAFE_PUB, BANK, PARKING_GARAGE, STADIUM, BUSINESS_PARK, PLACE_OF_WORSHIP, SCHOOL, SPORTS_CENTER, DENTIST, SHOP, COMMERCIAL_BUILDING, OPEN_PARKING_AREA, GOVERNMENT_OFFICE, COMPANY, HOTEL_MOTEL, HOSPITAL_POLYCLINIC, COLLEGE_UNIVERSITY",18,18
10,"Electronic City, Bangalore, Karnataka",12.8478071,77.6631929,LOW,1.0,0.0,27,27,False,1466,1466,1.0,FRC6,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,4,0,0,1,6,0,0,0,0,0,0,0,1,1,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,3,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RESTAURANT, CAFE_PUB, BANK, PARKING_GARAGE, STADIUM, BUSINESS_PARK, PLACE_OF_WORSHIP, SCHOOL, SPORTS_CENTER, DENTIST, SHOP, COMMERCIAL_BUILDING, OPEN_PARKING_AREA, GOVERNMENT_OFFICE, COMPANY, HOTEL_MOTEL, HOSPITAL_POLYCLINIC, COLLEGE_UNIVERSITY",18,18
11,"Electronic City, Bangalore, Karnataka",12.8478071,77.6631929,LOW,1.0,0.0,27,27,False,1466,1466,1.0,FRC6,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,4,0,0,1,6,0,0,0,0,0,0,0,1,1,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,3,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RESTAURANT, CAFE_PUB, BANK, PARKING_GARAGE, STADIUM, BUSINESS_PARK, PLACE_OF_WORSHIP, SCHOOL, SPORTS_CENTER, DENTIST, SHOP, COMMERCIAL_BUILDING, OPEN_PARKING_AREA, GOVERNMENT_OFFICE, COMPANY, HOTEL_MOTEL, HOSPITAL_POLYCLINIC, COLLEGE_UNIVERSITY",18,18
12,"Electronic City, Bangalore, Karnataka",12.8478071,77.6631929,LOW,1.0,0.0,27,27,False,1466,1466,1.0,FRC6,0.0,LOW,LOW,100,100,0,0,0,0,0,0,0,4,0,0,1,6,0,0,0,0,0,0,0,1,1,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,3,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RESTAURANT, CAFE_PUB, BANK, PARKING_GARAGE, STADIUM, BUSINESS_PARK, PLACE_OF_WORSHIP, SCHOOL, SPORTS_CENTER, DENTIST, SHOP, COMMERCIAL_BUILDING, OPEN_PARKING_AREA, GOVERNMENT_OFFICE, COMPANY, HOTEL_MOTEL, HOSPITAL_POLYCLINIC, COLLEGE_UNIVERSITY",18,18
